organization_id,course_id,session_number,title,description,objectives,duration_hours,date,start_time,end_time,status,location,video_conference_link,zoom_meeting_id,recording_url,presentation_url,voice_id,audio_url,audio_script,media_url,media_prompt,media_gen_id,stability,teacher_notes,materials_link,id,created_date,updated_date,created_by_id,is_sample
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","2","AI כעוזר הוראה: יצירת תוכן, שאלות והערכה","מפגש מעשי ממוקד ביכולות ה-AI כעוזר יום-יומי להוראה. נלמד כיצד להשתמש ב-ChatGPT וכלים דומים ליצירת מבחנים, שאלות הבנה ודפי עבודה. נתרגל כתיבת הנחיות (Prompts) אפקטיביות ונבין כיצד להתאים פעילויות לרמות שונות של תלמידים.","1. שליטה ביצירת מבחנים ושאלות הבנה באמצעות AI.
2. התאמת תוכן לימודי לרמות מגוונות של לומדים.
3. שליטה בכתיבת Prompts אפקטיביים.
4. הבנת תפקיד AI במתן מענה מיידי לשאלות תלמידים.
5. יצירת דף עבודה מושלם והתאמתו לשלוש רמות שונות.","4","2025-03-09","","","planned","מעבדת חדשנות פדגוגית","","","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/aae341026_audio_6945d4fd5f9caaa8ba8c32d9.mp3","[excited] במפגש השני שלנו אנחנו עוברים מהתיאוריה לפרקטיקה! [pauses] היום נלמד איך להפוך את ה-AI לעוזר ההוראה האישי שלכם. [thoughtful] תחשבו רגע - כמה זמן אתם משקיעים כל שבוע בהכנת מבחנים, שאלות ודפי עבודה? [pauses] ובכן, אני הולך לגלות לכם סוד... [whispers] אפשר לעשות את זה ב-10 אחוז מהזמן, ובאיכות אפילו יותר גבוהה. [excited] בואו נתחיל!","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/ccd28f4e3_media_6945d4fd5f9caaa8ba8c32d9.png","A dynamic 3D rendered scene showing a teacher working with holographic AI assistants creating educational worksheets and exam questions, floating digital papers with checkmarks and grades, vibrant colors with blue and green accents, modern office aesthetic, photorealistic lighting, 4k quality.","","","דגשים: הכן דוגמאות Prompts טובות ופחות טובות להשוואה. ארגן תרגיל זוגות - אחד מורה, אחד תלמיד, AI באמצע. חלק סיפורי הצלחה. הקדש זמן לניסוי וטעייה. צור בנק Prompts משותף.","","6945d4fd5f9caaa8ba8c32d9","2025-12-19T22:43:09.876000","2025-12-19T22:52:04.090000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","1","מבוא ל-AI בחינוך: יסודות ויישומים ראשוניים","מפגש פתיחה שמניח את היסודות להבנת עולם הבינה המלאכותית בחינוך. נכיר את המושגים הבסיסיים, נחקור כלים קיימים ונבין כיצד AI משנה את תפקיד המורה מ'מוסר ידע' ל'מנחה למידה'. נתנסה ביצירת מערך שיעור ראשון ונדון בציפיות, חששות והזדמנויות.","1. הבנת מושגי יסוד ב-AI: מודלים שפתיים, למידת מכונה, בינה גנרטיבית.
2. היכרות עם כלים עיקריים והשפעתם על המערכת החינוכית.
3. זיהוי יתרונות ממשיים למורים: חיסכון זמן, שיפור איכות, הגברת מוטיבציה.
4. הבנת השינוי בתפקיד המורה בעידן ה-AI.
5. יצירת תיאור מערך שיעור בסיסי באמצעות ChatGPT.","4","2025-03-02","","","planned","מעבדת חדשנות פדגוגית","","","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/536cfc24a_audio_6945d4fd6d3cd77b94642237.mp3","[excited] ברוכים הבאים למפגש הראשון שלנו! [pauses] היום אנחנו מניחים את אבני היסוד להבנת עולם ה-AI המרתק. [thoughtful] נתחיל בשאלה פשוטה אבל מהותית - מה זה בעצם AI, ואיך הוא משנה את פני החינוך? [pauses] שימו לב... [whispers] זהו השלב הכי קריטי במסע שלנו, כי כאן אנחנו בונים את התשתית המושגית שתשמש אותנו לאורך כל הקורס. [excited] מוכנים להתחיל את המהפכה?","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/328afb451_media_6945d4fd6d3cd77b94642237.png","A minimalist modern illustration of an AI brain connected to a traditional classroom, digital neural networks merging with educational elements like books and chalkboards, soft gradient background in blue and purple tones, clean vector style, 4k resolution, representing the fusion of technology and education.","","","דגשים למרצה: התחל בשיתוף סיפור אישי על שימוש ב-AI. עודד דיון פתוח על חששות. הדגם יצירת מערך שיעור live. צור אווירה בטוחה לשאלות. השתמש בדוגמאות מתחום ההוראה של המשתתפים.","","6945d4fd6d3cd77b94642237","2025-12-19T22:43:09.667000","2025-12-19T22:52:05.769000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","14","שבוע 14: הצגות פרויקטים וסיכום","כל צוות מציג את הפרויקט שלו. משוב, חגיגה, ותעודות השלמה.","הצגת פרויקטים | משוב עמיתים | סיכום הקורס","3.5","2026-02-18","17:00","20:30","planned","מעבדת מחשבים 201","","","","","","","[excited] ""היי כולם! מוכנים לעלות רמה? היום אנחנו מתכוננים לנחיתת הגמר שלנו... זה הזמן להציג את פרויקטי הסיום שלכם, וכל אחד מכם יעמוד מול האתגרים האמיתיים של תחום הידע שלנו!

אז בואו נדמיין את זה כמשחק רמות: 
- רמה 1 – הצגת פרויקטים: אתם ב-10 דקות להבריק. [pauses] 
- רמה 2 – מבחן מעשי של 3 שעות: כאן תראו כמה שאתם יכולים ללחוש למכונה... [whispers] כמו מקצוענים!

למה זה כל כך חשוב? כי כל הצגה היא הזדמנות לגייס כוחות על, להוכיח את הידע שלכם, ללמוד מאחרים, ולהפוך לקולות שיתפסו את העולם! [thoughtful]

אז כדאי לכם לאזן את הנשימה, להיות סופר מגניבים, ולהראות לכולם מה אתם שווים! [laughs] 
לקרב את ההצלחה, זה זמן של כוחות על! קדימה!"" [shouts]","","","","0.5","תן 10 דקות לכל צוות. עודד משוב בונה. חגגו את ההצלחה!","https://bdnhost.net/Resources/guides/career/presentation_skills.html","6942ae4c02b61f4169375032","2025-12-17T13:21:16.982000","2025-12-31T18:24:15.200000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","13","שבוע 13: עבודה על פרויקט גמר","עבודה מודרכת על פרויקט הגמר. הסטודנטים בוחרים נושא ומתחילים לפתח.","בחירת נושא פרויקט | עבודה בצוותים | הנחיה אישית","3.5","2026-02-11","17:00","20:30","planned","מעבדת מחשבים 201","","","","","","","","","","","0.5","תן הנחיה אישית לכל צוות. וודא שהם בחרו נושא realistic.","https://bdnhost.net/Resources/guides/career/building-impressive-digital-portfolio.html","6942ae4c1524a227ce244d5f","2025-12-17T13:21:16.809000","2025-12-31T18:24:16.390000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","12","שבוע 12: אתיקה, חוקים ובטיחות ב-AI","דיון באתגרים אתיים וחוקיים של AI ברכב. מי אחראי לתאונה של רכב אוטונומי?","דילמות אתיות | תקנות UN R155, R156 | פרטיות נתונים | אחריות לתאונות","3.5","2026-02-04","17:00","20:30","planned","מעבדת מחשבים 201","","","","","","","","","","","0.5","דיון פתוח: תן case studies של תאונות ובקש מהסטודנטים להחליט מי אשם.","https://bdnhost.net/Resources/guides/ai-automation/ai_ethics.html","6942ae4c9d314308caad7e65","2025-12-17T13:21:16.575000","2025-12-31T18:24:17.565000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","11","שבוע 11: IoT ורכבים מחוברים","הכרת עולם ה-IoT ברכב. רכבים מחוברים, עדכוני תוכנה מרחוק, ואתגרי אבטחה.","רכב כמכשיר IoT | V2V, V2I | OTA Updates | אבטחת סייבר","3.5","2026-01-28","17:00","20:30","planned","מעבדת מחשבים 201","","","","","","","","","","","0.5","דוגמה: Tesla OTA updates. דון באיומי האקרים על רכבים מחוברים.","https://bdnhost.net/Resources/guides/technology/iot_guide.html","6942ae4c9d05277e02c90138","2025-12-17T13:21:16.409000","2025-12-31T18:24:18.591000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","10","שבוע 10: Chatbots ותמיכה טכנית אוטומטית","בנייה chatbot לתמיכה טכנית במוסך. שימוש ב-API של ChatGPT או Claude.","בנייה chatbot בסיסי | שימוש ב-OpenAI API | יישום למוסך","3.5","2026-01-21","17:00","20:30","planned","מעבדת מחשבים 201","","","","","","","","","","","0.5","פרויקט: Chatbot שעונה על שאלות נפוצות כמו 'מה משמעות נורת מנוע דולקת?'","https://bdnhost.net/Resources/guides/ai-automation/chatgpt_guide.html","6942ae4c50a9edf0731e8a7a","2025-12-17T13:21:16.259000","2025-12-31T18:24:19.860000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","9","שבוע 9: תחזוקה מונעת מבוססת AI","למידה כיצד AI עוזר לחזות תקלות ולתכנן תחזוקה. בנייה מודל פשוט.","Predictive Maintenance - מהו? | חיזוי כשלים | תכנון לוח זמנים תחזוקה","3.5","2026-01-14","17:00","20:30","planned","מעבדת מחשבים 201","","","","","","","","","","","0.5","דוגמה: חיזוי כשל בלמים על סמך שחיקה וקילומטרז'.","https://bdnhost.net/Resources/guides/ai-automation/understanding-llms-how-it-works.html","6942ae4c061a24d834909830","2025-12-17T13:21:16.106000","2025-12-31T18:24:21.414000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","8","שבוע 8: מערכות ADAS - סיוע לנהג","סקירה מקיפה של מערכות ADAS. הכרת הטכנולוגיות והחיישנים מאחוריהן.","ACC, Lane Keeping, AEB, Parking Assist | Blind Spot Detection | התנסות מעשית","3.5","2026-01-07","17:00","20:30","planned","מעבדת מחשבים 201","","","","","","","","","","","0.5","אם אפשרי: סדנה עם רכב מצויד ADAS. אם לא - סימולטור או וידאו.","https://bdnhost.net/Resources/guides/technology/automotive_guide.html","6942ae4ba81fc7070c73ad89","2025-12-17T13:21:15.863000","2025-12-31T18:24:23.261000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","7","שבוע 7: Computer Vision - איך מכונית רואה?","הכרת טכנולוגיות Computer Vision ברכב. הדגמה של זיהוי לוחית רישוי ותמרורים.","עקרונות ראייה ממוחשבת | זיהוי עצמים (YOLO, SSD) | זיהוי תמרורים והולכי רגל","3.5","2025-12-31","17:00","20:30","planned","מעבדת מחשבים 201","","","","","","","","","","","0.5","הדגמה חיה: השתמש בכלי AI לזיהוי עצמים בתמונות רחוב.","https://bdnhost.net/Resources/guides/digital-basics/cv_guide.html","6942ae4b9237e1344e552de9","2025-12-17T13:21:15.716000","2025-12-31T18:24:24.460000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6","שבוע 6: ניתוח נתוני חיישנים עם Pandas","שימוש בספריית Pandas לניתוח נתוני רכב. זיהוי חריגות וטרנדים בנתוני חיישנים.","טעינה וסינון נתונים | חישובים סטטיסטיים | זיהוי חריגות","3.5","2025-12-24","17:00","20:30","planned","מעבדת מחשבים 201","","","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/5ccd0a5d5_audio_6942ae4bb25a0a00aac1fa28.mp3","[excited] ""היי כולם! מוכנים לעלות רמה? היום אנחנו הולכים לתפוס כוחות על בדבר הכי יומיומי – מסמכים! תארו לעצמכם... עבודה עם PDF ו-Word, עיבוד טקסטים כמו גיבורים על, אבל עם Python...

[excited] אז מה הצעד הראשון? ל-Level 1 – אנחנו נלמד לקרוא ולערוך מסמכים, לאן לדרוך, איזה פינה פנויה... זה הידע הבסיסי! אח""כ, Level 2 – ליצור מסמכים מקוד, איך מכתיבים למכונה מה לעשות… וגם ל-Level 3, תראו איך אתם יכולים להשתמש ב-AI, [whispers] ללחוש למכונה שלכם כדי לסכם מסמכים ולהפוך את זה לדוחות אוטומטיים!

[thoughtful] אז למה זה חשוב? זה לא רק על טכנולוגיה, אלא על לשחרר את האפשרויות... לתת למכונה לעבוד בשבילכם, ולשדרג את הכישורים שלכם לגבול ה-Unreal!

[excited] אז בואו נתחיל את המסע הזה יחד, לפחות כוחות על... Read, Edit, Create! קדימה, לחצו על הכפתור... זה הזמן שלכם לעלות רמה, ולהיות גיבורי המסמכים!""","","","","0.5","פרויקט: נתח נתוני טמפרטורת מנוע לאורך זמן וזהה חריגות.","https://bdnhost.net/Resources/guides/data-business/data_analysis_guide.html","6942ae4bb25a0a00aac1fa28","2025-12-17T13:21:15.551000","2025-12-31T18:24:25.684000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","5","שבוע 5: Python בסיסי לעיבוד נתוני רכב","יסודות Python עם דגש על יישומים ברכב. קריאה ועיבוד של נתוני חיישנים.","משתנים, לולאות, פונקציות | קריאת CSV/JSON | עיבוד נתוני חיישנים","3.5","2025-12-17","17:00","20:30","today","מעבדת מחשבים 201","","","","","","","","","","","0.5","התחל עם דוגמה פשוטה: קריאת טמפרטורת מנוע מקובץ CSV.","https://bdnhost.net/Resources/guides/ai-automation/python_guide.html","6942ae4bafe25feb357620c2","2025-12-17T13:21:15.394000","2025-12-31T18:24:26.842000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","4","שבוע 4: מערכות אבחון ב-AI - OBD-II ומעבר לו","למידה מעשית של מערכות אבחון ברכב. חיבור ל-OBD-II, קריאת נתונים, ושימוש ב-AI לפירוש.","הכרת OBD-II | קריאת קודי תקלה (DTC) | שימוש ב-AI לפירוש תקלות","3.5","2025-12-10","17:00","20:30","completed","מעבדת מחשבים 201","","","","","","","","","","","0.5","מעבדה: הבא רכב אמיתי או simulator. תן לכל סטודנט לחבר ולקרוא נתונים.","https://bdnhost.net/Resources/guides/technology/automotive_guide.html","6942ae4bd5a820b4b864e01b","2025-12-17T13:21:15.247000","2025-12-31T18:24:27.989000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","3","שבוע 3: רכבים אוטונומיים - רמות ומושגים","סקירה מקיפה של טכנולוגיות רכבים אוטונומיים. הכרת חיישנים, מערכות ראייה, ודיון באתיקה.","6 רמות אוטונומיה (SAE) | חיישנים: Lidar, Radar, Camera | Computer Vision basics","3.5","2025-12-03","17:00","20:30","completed","מעבדת מחשבים 201","","","","","","","","","","","0.5","הצג את ה-Trolley Problem ברכב אוטונומי. דיון: מי צריך למות בתאונה בלתי נמנעת?","https://bdnhost.net/Resources/guides/technology/automotive_guide.html","6942ae4bbb68a11fdc0ad17d","2025-12-17T13:21:15.088000","2025-12-31T18:24:29.002000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","2","שבוע 2: Prompt Engineering - דיבור עם מכונות","למידה כיצד לכתוב הנחיות יעילות ל-AI. נתרגל טכניקות מתקדמות ונבנה בנק פרומפטים אישי לאבחון רכב.","כתיבת prompts יעילים | טכניקות Few-shot, Chain-of-thought | שימוש ב-AI לאבחון","3.5","2025-11-26","17:00","20:30","completed","מעבדת מחשבים 201","","","","","","","","","Create an infographic-style illustration for an educational platform titled ""Python: Meet AI - First Call to the API."" The design should be modern and clean, focusing on the journey of learning how to connect Python to the ChatGPT API. 

Incorporate the following elements into the image:

1. The title should be prominent at the top: ""Python: Meet AI - First Call to the API.""
2. Visualize the key objectives in a clear and engaging manner:
   - A graphic that represents the concept of an API, such as interconnected nodes or a network structure.
   - An icon or representation of a Virtual Environment, like a computer screen with a contained workspace.
   - A visual depiction of calling the ChatGPT API, possibly with labels or arrows indicating data flow.
   - Secure handling of API Keys, using symbols such as locks or security shields to emphasize safety.

3. Include instructional elements that communicate the learning process, such as flowcharts or step-by-step graphics illustrating the progression from understanding APIs to completing a functional question-and-answer bot script.

4. Use a color palette that is educational and inviting, with a mix of blues, greens, and oranges for engagement.

5. Ensure that the overall composition is balanced and easy to follow, encouraging the viewer to explore and understand the outlined concepts.

This image should effectively represent the educational objectives of the module, making it accessible and appealing to learners.","","0.5","תרגול מעשי: תן דוגמה של תקלה ברכב ובקש מהסטודנטים לכתוב prompt יעיל.","https://bdnhost.net/Resources/guides/ai-automation/prompt-engineering-guide.html","6942ae4a84492b26d89ed52d","2025-12-17T13:21:14.927000","2025-12-31T18:24:30.517000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","1","שבוע 1: מבוא ל-AI ויישומים ברכב","סשן פתיחה המציג את עולם הבינה המלאכותית ברכב. נדון במושגי יסוד, נכיר כלי AI מרכזיים, ונראה דוגמאות מעשיות מתעשיית הרכב.","הכרות עם AI, ML, DL | דוגמאות מעולם הרכב (Tesla, Waymo) | שימוש ב-ChatGPT, Claude, Gemini","3.5","2025-11-19","17:00","20:30","completed","מעבדת מחשבים 201","","","","","","","","","","","0.5","הדגש את ההבדל בין AI, ML ו-DL. הצג וידאו של Tesla Autopilot. תן לסטודנטים לשחק עם ChatGPT.","https://bdnhost.net/Resources/guides/ai-automation/ai_basics.html","6942ae4af3502d611a82df2f","2025-12-17T13:21:14.730000","2025-12-31T18:24:32.337000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69414e2be636c8c8c38af82d","10","הצגות פרויקט וסיכום קורס","כל סטודנט מציג את פרויקטו (מערכת ניטור ו/או chatbot), דיון על יישומים עתידיים","הצגת פרויקט מעשי, שיתוף חוויות, הערכה הדדית","3.5","2026-02-03","17:00","20:30","planned","מעבדת תעשייה 4.0 - בניין C","","","","","","","","","","","0.5","חלק חשוב! זו הפעם הראשונה שסטודנט 'משיק' אפליקציה אמיתית עם AI","https://bdnhost.net/Resources/guides/career/presentation_skills.html","69414e2c8387be36c66836fe","2025-12-16T12:18:52.586000","2025-12-31T17:10:08.036000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69414e2be636c8c8c38af82d","9","Chatbot לתמיכה טכנית - בנייה","בנייה של chatbot שיכול לעזור בשאלות תחזוקה, שימוש ב-OpenAI API, הנדסת פרומפטים","בנייה של chatbot בסיסי עם OpenAI API, שילוב בממשק משתמש","3.5","2026-01-27","17:00","20:30","planned","מעבדת תעשייה 4.0 - בניין C","https://zoom.us/j/mech-ai-session9","","","","","","","","","","0.5","זה בחלק האחרון והוא מאוד מעניין. סטודנטים אוהבים chatbots!","https://bdnhost.net/Resources/guides/ai-automation/chatgpt_guide.html","69414e2c9aac2db4157c4d20","2025-12-16T12:18:52.436000","2025-12-31T17:10:07.172000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69414e2be636c8c8c38af82d","8","תחזוקה מונעת מבוססת AI","שימוש ב-AI לניתחון תקלות עתידיות, בחירת מודלי ML בסיסיים, אפליקציה מעשית","יישום חיזוי תקלות, קביעת לוח זמנים תחזוקה אופטימלי","3.5","2026-01-20","17:00","20:30","planned","מעבדת תעשייה 4.0 - בניין C","","","","","","","","","","","0.5","כאן אתה מחברת את כל הטכניקות: Python, ניתוח נתונים, AI","https://bdnhost.net/Resources/guides/ai-automation/understanding-llms-how-it-works.html","69414e2c3df03f934edd538b","2025-12-16T12:18:52.327000","2025-12-31T17:10:06.299000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69414e2be636c8c8c38af82d","7","מערכת ניטור חכמה - חלק 2 (השלמה)","סיום מערכת הניטור: שילוב עם AI לתחזוקה מונעת, בדיקות, דוקומנטציה","השלמת המימוש, שילוב AI, בדיקות, הטמעה","3.5","2026-01-13","17:00","20:30","planned","מעבדת תעשייה 4.0 - בניין C","","","","","","","","","","","0.5","התמקד בקיבוץ קוד, שיתוף עבודה בין סטודנטים, קודוד ללא גבול","https://bdnhost.net/Resources/guides/data-business/data_analysis_guide.html","69414e2c1330bc7ac6fe43b8","2025-12-16T12:18:52.229000","2025-12-31T17:10:05.006000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69414e2be636c8c8c38af82d","6","מערכת ניטור חכמה - חלק 1 (בנייה)","בניית מערכת ניטור קומה מלאה שמשתמשת ב-Python ו-AI לניטור כשל ממכונה","תכנון מערכת, אדריכלוק, בחירת כלים וטכנולוגיות","3.5","2026-01-06","17:00","20:30","planned","מעבדת תעשייה 4.0 - בניין C","","","","","","","","","","","0.5","זה מתחיל להיות מעניין! צריך לתכנן איך לרכוש נתונים, לעבד, ו-alert","https://bdnhost.net/Resources/guides/ai-automation/python_guide.html","69414e2c3ee762a6a5f26700","2025-12-16T12:18:52.139000","2025-12-31T17:10:03.833000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69414e2be636c8c8c38af82d","5","Terminal ו-Python בסביבת עבודה אמיתית","תרגול עם Terminal/PowerShell, הרצת Python scripts, עבודה עם קובץ ותיקיות","שימוש בטרמינל, הרצת סקריפטים Python, ניהול קבצים מהשורה","3.5","2025-12-30","17:00","20:30","planned","מעבדת תעשייה 4.0 - בניין C","https://zoom.us/j/mech-ai-session5","","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/c5a1ea11b_audio_69414e2cac5b82cce4a0ad27.mp3","[excited] ""היי לכולם! מוכנים לעלות רמה? 🌟 היום אנחנו נצלול לעולם המהמם של הטרמינל ו-Python... זה כמו לשדרג את הכוחות שלכם לדאב סטאן!

[shouts] ""אז נתחיל ברמה 1! משימתכם הראשונה היא לפתוח את ה-Terminal שלכם... 

[pauses] ""בעודכם מתוך התיקיות, תוכלו להבין היכן אתם נמצאים, לעבור בין תיקיות, ולצפות בקבצים שלכם... ואז, הגיע הזמן לרמה 2."" 

[whispers] ""תלמדו איך להריץ קוד Python. כי זה מה שזה כל כך מגניב... אתם לא רק לומדים קוד, אתם מתחילים לדבר בשפה שמחוברת ישירות למכונה...""

[thoughtful] ""אבל רגע! אל תשכחו—טעויות הן הדרך להצלחה... כל שגיאה היא בסך הכל חקירה, כמו חידה לפתור!""

[excited] ""בואו נצא לדרך... ונגלה את כוחות העל שלכם בתהליך הזה! 🦸‍♂️""","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/7814329e3_media_69414e2cac5b82cce4a0ad27.png","**Prompt for AI Image Generation:**

Create a modern and clean infographic-style image that visually represents the integration process with the OpenAI API for an educational platform. Use vibrant colors to depict the following key concepts: a representation of obtaining an API key, sending requests and receiving responses, automated sensor data analysis, and generating maintenance recommendations. Incorporate visual metaphors such as gears to symbolize automation, cloud icons for API connection, and charts or graphs for data analysis. Include symbols that represent data flow, analysis, and maintenance, ensuring a cohesive and informative design. The image should be 4K quality and should not contain any text or letters, relying solely on visual elements, diagrams, and icons to convey the message.","","0.5","תלמידים בדרך כלל חוששים מהטרמינל. הראה להם שזה בעצם קל וחזק!","https://bdnhost.net/Resources/guides/digital-basics/terminal_guide.html","69414e2cac5b82cce4a0ad27","2025-12-16T12:18:52.012000","2025-12-31T17:10:02.873000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69414e2be636c8c8c38af82d","4","ניתוח נתוני ייצור עם Python","שימוש בספריית pandas לעיבוד נתונים בעולם האמיתי. ניתוח נתוני ייצור, חישוב מדדי OEE","עבודה עם pandas, טעינת נתונים, ניתוח סטטיסטי, ויזואליזציה","3.5","2025-12-23","17:00","20:30","planned","מעבדת תעשייה 4.0 - בניין C","","","","","","","","","**Image Generation Prompt:**

""Create a modern and clean infographic illustrating the process of data analysis using the Pandas library for production data. The image should include visual representations of the following key elements: 

1. A section depicting the loading and processing of production data from Excel/CSV files, with icons representing these file types and data flow.
2. A calculation section showing the process of determining Overall Equipment Effectiveness (OEE), using graphs or pie charts to highlight metrics.
3. A trend analysis segment presenting graphs that identify trends and quality issues, suggesting possible anomalies through highlighted areas.
4. An automated report generation section featuring a visual of an Excel report layout with key figures and graphs that represents production insights.

Incorporate a cohesive color palette and modern design elements to ensure the infographic is educational and visually appealing. The layout should guide viewers through the process logically, emphasizing clarity and engagement.""","","0.5","השתמש בנתונים ממפעל ממשי או סימולציה. זה מה שמעניין מהנדסים!","https://bdnhost.net/Resources/guides/data-business/data_analysis_guide.html","69414e2be38a28655bb34f38","2025-12-16T12:18:51.890000","2025-12-31T17:10:01.630000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69414e2be636c8c8c38af82d","3","Python למהנדסים - יסודות","יסודות תכנות Python: משתנים, לולאות, פונקציות, ספריות בסיסיות. דוגמאות מהנדסיות","שליטה בעקרונות Python בסיסיים, מבנים נתונים, לולאות, ופונקציות","3.5","2025-12-16","17:00","20:30","planned","עתיד מעלות","","","","","","","","","","","0.5","זו הבסיס! ודא שכל סטודנט יכול להריץ קוד Python בסיסי","https://bdnhost.net/Resources/guides/ai-automation/python_guide.html","69414e2b56906fa6056d995b","2025-12-16T12:18:51.768000","2025-12-31T17:10:00.751000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69414e2be636c8c8c38af82d","2","Prompt Engineering - כיצד לדבר עם AI","איך לכתוב הנחיות יעילות ל-AI, טכניקות prompt engineering, תרגול מעשי עם ChatGPT","שליטה בנקיתת פרומפטים יעילה, זיהוי מגבלות AI, חיזוק ידע בצורך לחזור לעקרונות","3.5","2025-12-09","17:00","20:30","planned","מעבדת תעשייה 4.0 - בניין C","","","","","","","","","","","0.5","תן לסטודנטים לנסות בעצמם: כיצד תשאל את AI לפתור בעיה הנדסית?","https://bdnhost.net/Resources/guides/ai-automation/prompt-engineering-guide.html","69414e2b4fbd1b665f582571","2025-12-16T12:18:51.646000","2025-12-31T17:09:59.625000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69414e2be636c8c8c38af82d","1","מבוא ל-AI ויישומים בהנדסה","סשן פתיחה: הכרות עם כלי AI מובילים (ChatGPT, Claude, Gemini) וחקירת יישומים בתחום הנדסת מכונות","הכרות עם בינה מלאכותית, כלים מרכזיים, אתיקה וויקו קורא","3.5","2025-12-02","17:00","20:30","planned","מעבדת תעשייה 4.0 - בניין C","https://zoom.us/j/mech-ai-session1","","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/3141fa95f_audio_69414e2b65bc340e8836c78d.mp3","[excited] ""שלום לכולם! מוכנים לעלות רמה? 🌟 היום אנחנו מתחילים את המסע המדהים שלנו בלקסיקון של בינה מלאכותית ויישומים תעשייתיים... זה הזמן להפעיל את הכוחות העל שלכם!

[pauses] אז, מה מחכה לנו במסע הזה? בואו נגיד שזה לא משחק פשוט... זהו 'שלב 1' בו נלמד מהי בינה מלאכותית ואיך היא משנה את תעשיית המכונות, ואחר כך, 'שלב 2' – נתחיל לעבוד עם הכלים המגניבים כמו ChatGPT, Claude ו-Gemini!

[thoughtful] למה זה חשוב? כי כשאתם לוחשים למכונה, אתם פותחים אפשרויות והזדמנויות מגניבות... [whispers] תשמרו על עיניים פקוחות, כי נבנה את הכלים שיתנו לכם את הכוחות העל שבהם תשתמשו במגוון תחומים ובמקום העבודה שלכם.

[excited] החלק הכי מגניב? נצליח לזהות חמישה יישומים פוטנציאליים שיתאימו לכם! אז בואו נצא לדרך... זה הזמן שלנו! 💪""","","","","0.5","התחל עם שאלה פתוחה: איפה חזית AI בעבודה שלך?","https://bdnhost.net/Resources/guides/ai-automation/ai_basics.html","69414e2b65bc340e8836c78d","2025-12-16T12:18:51.513000","2025-12-31T17:09:58.661000","693824c5c1ad33c1f114ebd3","false"
